time_s,setpoint,T1_measured,T2_measured,Tmean_measured,T1_equilibrium_from_steady,T2_equilibrium_from_steady,Tmean_equilibrium_from_steady,T1_dynamic_fit,T2_dynamic_fit,Tmean_dynamic_fit,Tsurface_final_model_from_setpoint,Tmean_minus_final_model_C
588.0,65.0,73.3,74.2,73.75,66.67039956940224,67.3768205420466,67.02361005572442,69.23724479595103,70.33604043353263,69.79162835245555,69.79162835245555,3.9583716475444533
589.0,65.0,73.2,74.3,73.75,66.67039956940224,67.3768205420466,67.02361005572442,69.09552855667621,70.1860079299116,69.64552680651182,69.64552680651182,4.104473193488175
590.0,65.0,73.1,74.2,73.65,66.67039956940224,67.3768205420466,67.02361005572442,68.9616365104094,70.04358207701887,69.50713679258808,69.50713679258808,4.142863207411921
591.0,65.0,73.1,74.1,73.6,66.67039956940224,67.3768205420466,67.02361005572442,68.83513668127726,69.90837721752084,69.37605128058954,69.37605128058954,4.223948719410458
592.0,65.0,73.1,73.9,73.5,66.67039956940224,67.3768205420466,67.02361005572442,68.71562094291464,69.78002724691787,69.25188472428447,69.25188472428447,4.248115275715534
593.0,65.0,73.1,73.8,73.44999999999999,66.67039956940224,67.3768205420466,67.02361005572442,68.60270370172657,69.6581846222153,69.13427192734294,69.13427192734294,4.315728072657052
594.0,65.0,73.1,73.7,73.4,66.67039956940224,67.3768205420466,67.02361005572442,68.49602065284778,69.54251942085477,69.02286696922828,69.02286696922828,4.377133030771731
595.0,65.0,73.1,73.7,73.4,66.67039956940224,67.3768205420466,67.02361005572442,68.39522760478599,69.43271844735777,68.91734218778208,68.91734218778208,4.482657812217923
596.0,65.0,73.0,73.8,73.4,66.67039956940224,67.3768205420466,67.02361005572442,68.29999936895697,69.32848438526237,68.81738721551052,68.81738721551052,4.582612784489484
597.0,65.0,73.0,73.9,73.45,66.67039956940224,67.3768205420466,67.02361005572442,68.21002871052877,69.22953499205683,68.72270806673727,68.72270806673727,4.727291933262734
598.0,65.0,72.9,74.0,73.45,66.67039956940224,67.3768205420466,67.02361005572442,68.12502535718997,69.13560233492998,68.63302627293842,68.63302627293842,4.81697372706158
599.0,65.0,72.9,74.0,73.45,66.67039956940224,67.3768205420466,67.02361005572442,68.04471506264423,69.04643206526919,68.54807806371612,68.54807806371612,4.901921936283884
600.0,65.0,72.9,73.9,73.4,66.67039956940224,67.3768205420466,67.02361005572442,67.96883872180959,68.9617827299412,68.46761359100206,68.46761359100206,4.932386408997942
601.0,65.0,72.9,73.8,73.35,66.67039956940224,67.3768205420466,67.02361005572442,67.89715153486776,68.88142511749116,68.39139619420905,68.39139619420905,4.958603805790943
602.0,65.0,72.9,73.6,73.25,66.67039956940224,67.3768205420466,67.02361005572442,67.82942221746653,68.80514163748919,68.31920170416937,68.31920170416937,4.930798295830627
603.0,65.0,72.9,73.6,73.25,66.67039956940224,67.3768205420466,67.02361005572442,67.76543225452714,68.73272573134427,68.25081778381266,68.25081778381266,4.999182216187336
604.0,65.0,72.9,73.6,73.25,66.67039956940224,67.3768205420466,67.02361005572442,67.70497519524915,68.66398131298983,68.18604330364411,68.18604330364411,5.063956696355888
605.0,65.0,72.8,73.7,73.25,66.67039956940224,67.3768205420466,67.02361005572442,67.64785598703824,68.5987222379265,68.12468775018624,68.12468775018624,5.12531224981376
606.0,65.0,72.8,73.8,73.3,66.67039956940224,67.3768205420466,67.02361005572442,67.59389034620813,68.53677179918448,68.0665706656442,68.0665706656442,5.23342933435579
607.0,65.0,72.8,73.9,73.35,66.67039956940224,67.3768205420466,67.02361005572442,67.54290416342613,68.47796224884067,68.01152111714677,68.01152111714677,5.338478882853224
608.0,65.0,72.7,73.9,73.30000000000001,66.67039956940224,67.3768205420466,67.02361005572442,67.49473294198427,68.42213434379475,67.95937719400176,67.95937719400176,5.340622805998251
609.0,65.0,72.7,73.8,73.25,66.67039956940224,67.3768205420466,67.02361005572442,67.44922126708359,68.3691369145746,67.90998553148742,67.90998553148742,5.340014468512578
610.0,65.0,72.7,73.7,73.2,66.67039956940224,67.3768205420466,67.02361005572442,67.40622230441943,68.31882645600311,67.86320085977896,67.86320085977896,5.336799140221046
611.0,65.0,72.7,73.5,73.1,66.67039956940224,67.3768205420466,67.02361005572442,67.36559732644997,68.27106673861836,67.8188855766837,67.8188855766837,5.281114423316296
612.0,65.0,72.7,73.5,73.1,66.67039956940224,67.3768205420466,67.02361005572442,67.32721526481957,68.22572843979465,67.7769093429281,67.7769093429281,5.323090657071887
613.0,65.0,72.8,73.5,73.15,66.67039956940224,67.3768205420466,67.02361005572442,67.29095228749297,68.18268879356584,67.73714869880638,67.73714869880638,5.412851301193626
614.0,65.0,72.8,73.6,73.19999999999999,66.67039956940224,67.3768205420466,67.02361005572442,67.25669139923606,68.14183125820256,67.6994867010631,67.6994867010631,5.500513298936895
615.0,65.0,72.7,73.8,73.25,66.67039956940224,67.3768205420466,67.02361005572442,67.22432206415414,68.10304520064327,67.66381257894191,67.66381257894191,5.586187421058085
616.0,65.0,72.7,73.9,73.30000000000001,66.67039956940224,67.3768205420466,67.02361005572442,67.19373984907001,68.06622559692471,67.63002140838874,67.63002140838874,5.669978591611269
617.0,65.0,72.7,73.9,73.30000000000001,66.67039956940224,67.3768205420466,67.02361005572442,67.16484608659128,68.03127274780054,67.59801380345105,67.59801380345105,5.701986196548958
618.0,65.0,72.7,73.8,73.25,66.67039956940224,67.3768205420466,67.02361005572442,67.13754755677974,67.99809200877804,67.5676956239658,67.5676956239658,5.682304376034196
619.0,65.0,72.7,73.6,73.15,66.67039956940224,67.3768205420466,67.02361005572442,67.11175618639588,67.96659353384206,67.53897769867622,67.53897769867622,5.611022301323786
620.0,65.0,72.7,73.5,73.1,66.67039956940224,67.3768205420466,67.02361005572442,67.0873887647483,67.93669203217206,67.5117755629629,67.5117755629629,5.588224437037098
621.0,65.0,72.7,73.4,73.05000000000001,66.67039956940224,67.3768205420466,67.02361005572442,67.06436667523099,67.90830653719372,67.48600921041813,67.48600921041813,5.563990789581879
622.0,65.0,72.7,73.5,73.1,66.67039956940224,67.3768205420466,67.02361005572442,67.04261564168266,67.88136018733954,67.46160285753253,67.46160285753253,5.638397142467468
623.0,65.0,72.7,73.6,73.15,66.67039956940224,67.3768205420466,67.02361005572442,67.02206548874953,67.8557800179249,67.43848472080201,67.43848472080201,5.711515279197997
624.0,65.0,72.7,73.8,73.25,66.67039956940224,67.3768205420466,67.02361005572442,67.00264991547867,67.83149676357608,67.41658680559954,67.41658680559954,5.833413194400464
625.0,65.0,72.7,73.8,73.25,66.67039956940224,67.3768205420466,67.02361005572442,66.98430628141118,67.80844467067509,67.39584470619054,67.39584470619054,5.854155293809455
626.0,65.0,72.6,73.8,73.19999999999999,66.67039956940224,67.3768205420466,67.02361005572442,66.96697540448532,67.78656131931356,67.37619741630408,67.37619741630408,5.823802583695908
627.0,65.0,72.6,73.7,73.15,66.67039956940224,67.3768205420466,67.02361005572442,66.95060137009749,67.7657874542737,67.35758714970225,67.35758714970225,5.792412850297751
628.0,65.0,72.6,73.5,73.05,66.67039956940224,67.3768205420466,67.02361005572442,66.93513135070486,67.74606682457834,67.33995917022048,67.33995917022048,5.7100408297795155
629.0,65.0,72.6,73.4,73.0,66.67039956940224,67.3768205420466,67.02361005572442,66.920515435388,67.72734603117587,67.3232616307785,67.3232616307785,5.676738369221496
630.0,65.0,72.7,73.4,73.05000000000001,66.67039956940224,67.3768205420466,67.02361005572442,66.90670646882319,67.70957438234763,67.30744542088871,67.30744542088871,5.7425545791112995
631.0,65.0,72.7,73.5,73.1,66.67039956940224,67.3768205420466,67.02361005572442,66.89365989914526,67.69270375644601,67.29246402221335,67.29246402221335,5.807535977786642
632.0,65.0,72.7,73.6,73.15,66.67039956940224,67.3768205420466,67.02361005572442,66.88133363420992,67.67668847159186,67.27827337174564,67.27827337174564,5.871726628254365
633.0,65.0,72.6,73.7,73.15,66.67039956940224,67.3768205420466,67.02361005572442,66.86968790579189,67.66148516197815,67.26483173221249,67.26483173221249,5.88516826778752
634.0,65.0,72.6,73.8,73.19999999999999,66.67039956940224,67.3768205420466,67.02361005572442,66.85868514128067,67.64705266044504,67.25209956931758,67.25209956931758,5.9479004306824095
635.0,65.0,72.6,73.8,73.19999999999999,66.67039956940224,67.3768205420466,67.02361005572442,66.84828984246003,67.6333518870085,67.24003943546394,67.24003943546394,5.959960564536047
636.0,65.0,72.6,73.6,73.1,66.67039956940224,67.3768205420466,67.02361005572442,66.83846847098015,67.62034574304042,67.2286158596137,67.2286158596137,5.871384140386297
637.0,65.0,72.6,73.5,73.05,66.67039956940224,67.3768205420466,67.02361005572442,66.82918934015281,67.60799901081378,67.21779524296133,67.21779524296133,5.832204757038667
638.0,65.0,72.6,73.4,73.0,66.67039956940224,67.3768205420466,67.02361005572442,66.8204225127207,67.59627825814103,67.20754576011355,67.20754576011355,5.792454239886453
639.0,65.0,72.6,73.4,73.0,66.67039956940224,67.3768205420466,67.02361005572442,66.8121397042708,67.5851517478471,67.197837265485,67.197837265485,5.802162734514994
640.0,65.0,72.7,73.5,73.1,66.67039956940224,67.3768205420466,67.02361005572442,66.80431419198042,67.57458935183234,67.1886412046347,67.1886412046347,5.911358795365288
641.0,65.0,72.6,73.6,73.1,66.67039956940224,67.3768205420466,67.02361005572442,66.79692072840132,67.56456246949227,67.17993053028218,67.17993053028218,5.9200694697178164
642.0,65.0,72.6,73.7,73.15,66.67039956940224,67.3768205420466,67.02361005572442,66.78993546000392,67.55504395027363,67.17167962275656,67.17167962275656,5.978320377243449
643.0,65.0,72.6,73.8,73.19999999999999,66.67039956940224,67.3768205420466,67.02361005572442,66.78333585021863,67.54600802015668,67.16386421464449,67.16386421464449,6.036135785355498
644.0,65.0,72.6,73.8,73.19999999999999,66.67039956940224,67.3768205420466,67.02361005572442,66.77710060672618,67.53743021186497,67.15646131941527,67.15646131941527,6.043538680584717
645.0,65.0,72.6,73.6,73.1,66.67039956940224,67.3768205420466,67.02361005572442,66.77120961276212,67.52928729861344,67.14944916381329,67.14944916381329,5.950550836186707
646.0,65.0,72.6,73.5,73.05,66.67039956940224,67.3768205420466,67.02361005572442,66.7656438622142,67.52155723121544,67.14280712381894,67.14280712381894,5.907192876181057
647.0,65.0,72.6,73.4,73.0,66.67039956940224,67.3768205420466,67.02361005572442,66.7603853983029,67.5142190783785,67.13651566398967,67.13651566398967,5.86348433601033
648.0,65.0,72.6,73.3,72.94999999999999,66.67039956940224,67.3768205420466,67.02361005572442,66.7554172556475,67.5072529700271,67.13055628000266,67.13055628000266,5.819443719997324
649.0,65.0,72.6,73.4,73.0,66.67039956940224,67.3768205420466,67.02361005572442,66.75072340553066,67.50064004349886,67.12491144423032,67.12491144423032,5.875088555769679
650.0,65.0,72.6,73.5,73.05,66.67039956940224,67.3768205420466,67.02361005572442,66.74628870418502,67.49436239246879,67.11956455418829,67.11956455418829,5.93043544581171
651.0,65.0,72.6,73.7,73.15,66.67039956940224,67.3768205420466,67.02361005572442,66.74209884393478,67.48840301846288,67.11449988370458,67.11449988370458,6.035500116295424
652.0,65.0,72.6,73.7,73.15,66.67039956940224,67.3768205420466,67.02361005572442,66.73814030703494,67.48274578483007,67.10970253666603,67.10970253666603,6.040297463333971
653.0,65.0,72.4,73.7,73.05000000000001,66.67039956940224,67.3768205420466,67.02361005572442,66.73440032205895,67.47737537304783,67.10515840320616,67.10515840320616,5.94484159679385
654.0,55.0,71.7,73.4,72.55000000000001,57.59627976190477,58.14806547619048,57.87217261904763,66.22988214292192,67.00437918749599,66.61782293351831,66.61782293351831,5.9321770664816995
655.0,55.0,70.6,72.6,71.6,57.59627976190477,58.14806547619048,57.87217261904763,65.7532185528554,66.55536391736233,66.15621000533197,66.15621000533197,5.443789994668023
656.0,55.0,69.0,71.6,70.3,57.59627976190477,58.14806547619048,57.87217261904763,65.30287169224525,66.12911372978846,65.71896193142253,65.71896193142253,4.58103806857747
657.0,55.0,67.7,70.4,69.05000000000001,57.59627976190477,58.14806547619048,57.87217261904763,64.8773886071346,65.72447443466453,65.30479268601452,65.30479268601452,3.745207313985489
658.0,55.0,66.8,69.4,68.1,57.59627976190477,58.14806547619048,57.87217261904763,64.47539656155891,65.34035035934077,64.91248412234692,64.91248412234692,3.1875158776530697
659.0,55.0,66.2,68.5,67.35,57.59627976190477,58.14806547619048,57.87217261904763,64.09559860868819,64.97570138179118,64.5408823898829,64.5408823898829,2.8091176101170987
660.0,55.0,65.8,67.8,66.8,57.59627976190477,58.14806547619048,57.87217261904763,63.736769406487916,64.62954011419583,64.18889454062638,64.18889454062638,2.6111054593736185
661.0,55.0,65.6,67.2,66.4,57.59627976190477,58.14806547619048,57.87217261904763,63.39775126439826,64.30092922931567,63.85548531456413,63.85548531456413,2.544514685435878
662.0,55.0,65.4,66.8,66.1,57.59627976190477,58.14806547619048,57.87217261904763,63.07745040827737,63.98897892242012,63.53967409477846,63.53967409477846,2.560325905221532
663.0,55.0,65.2,66.4,65.80000000000001,57.59627976190477,58.14806547619048,57.87217261904763,62.77483345155815,63.692844501894996,63.240532023275364,63.240532023275364,2.5594679767246475
664.0,55.0,65.0,66.1,65.55,57.59627976190477,58.14806547619048,57.87217261904763,62.48892406123346,63.41172410200673,62.95717926904485,62.95717926904485,2.5928207309551468
665.0,55.0,64.8,65.9,65.35,57.59627976190477,58.14806547619048,57.87217261904763,62.21879980791317,63.14485651162935,62.688782440318654,62.688782440318654,2.66121755968134
666.0,55.0,64.7,65.7,65.2,57.59627976190477,58.14806547619048,57.87217261904763,61.96358918979049,62.89151911305517,62.43455213341408,62.43455213341408,2.765447866585923
667.0,55.0,64.6,65.5,65.05,57.59627976190477,58.14806547619048,57.87217261904763,61.7224688209159,62.65102592530772,62.19374061095481,62.19374061095481,2.856259389045185
668.0,55.0,64.5,65.4,64.95,57.59627976190477,58.14806547619048,57.87217261904763,61.4946607747073,62.42272574665884,61.965639602639875,61.965639602639875,2.9843603973601276
669.0,55.0,64.4,65.2,64.80000000000001,57.59627976190477,58.14806547619048,57.87217261904763,61.27943007412566,62.20600039132011,61.74957822209239,61.74957822209239,3.050421777907623
670.0,55.0,64.3,65.1,64.69999999999999,57.59627976190477,58.14806547619048,57.87217261904763,61.07608232041883,62.000263015534095,61.544920993661236,61.544920993661236,3.1550790063387524
671.0,55.0,64.2,65.0,64.6,57.59627976190477,58.14806547619048,57.87217261904763,60.88396145278298,61.80495652853279,61.35106598337209,61.35106598337209,3.2489340166279064
672.0,55.0,64.1,64.9,64.5,57.59627976190477,58.14806547619048,57.87217261904763,60.702447631713845,61.61955208406051,61.16744302853056,61.16744302853056,3.3325569714694367
673.0,55.0,64.1,64.9,64.5,57.59627976190477,58.14806547619048,57.87217261904763,60.53095523921869,61.44354764837659,60.99351206077048,60.99351206077048,3.5064879392295225
674.0,55.0,64.0,64.8,64.4,57.59627976190477,58.14806547619048,57.87217261904763,60.368930989437125,61.27646664086035,60.82876151761497,60.82876151761497,3.5712384823850343
675.0,55.0,64.0,64.7,64.35,57.59627976190477,58.14806547619048,57.87217261904763,60.21585214357508,61.11785664353748,60.672706837878614,60.672706837878614,3.67729316212138
676.0,55.0,63.9,64.7,64.3,57.59627976190477,58.14806547619048,57.87217261904763,60.071224823392775,60.96728817603338,60.524889036485206,60.524889036485206,3.7751109635147913
677.0,55.0,63.9,64.6,64.25,57.59627976190477,58.14806547619048,57.87217261904763,59.934582417805494,60.82435353263644,60.38487335450954,60.38487335450954,3.865126645490463
678.0,55.0,63.8,64.6,64.19999999999999,57.59627976190477,58.14806547619048,57.87217261904763,59.80548407745635,60.688665678322224,60.252247980472646,60.252247980472646,3.947752019527343
679.0,55.0,63.8,64.5,64.15,57.59627976190477,58.14806547619048,57.87217261904763,59.68351329240414,60.55985720074926,60.12662283912968,60.12662283912968,4.023377160870325
680.0,55.0,63.7,64.5,64.1,57.59627976190477,58.14806547619048,57.87217261904763,59.56827654833743,60.437579315388625,60.00762844418795,60.00762844418795,4.0923715558120435
681.0,55.0,63.7,64.5,64.1,57.59627976190477,58.14806547619048,57.87217261904763,59.45940205697941,60.321500921093495,59.89491481158083,59.89491481158083,4.205085188419162
682.0,55.0,63.7,64.4,64.05000000000001,57.59627976190477,58.14806547619048,57.87217261904763,59.35653855658751,60.21130770355137,59.78815043010124,59.78815043010124,4.2618495698987715
683.0,55.0,63.6,64.4,64.0,57.59627976190477,58.14806547619048,57.87217261904763,59.25935417867772,60.106701284191246,59.68702128636711,59.68702128636711,4.312978713632887
684.0,55.0,63.6,64.4,64.0,57.59627976190477,58.14806547619048,57.87217261904763,59.16753537731738,60.00739841224123,59.591229941251214,59.591229941251214,4.408770058748786
685.0,55.0,63.6,64.4,64.0,57.59627976190477,58.14806547619048,57.87217261904763,59.080785917532026,59.91313019774884,59.500494655058766,59.500494655058766,4.499505344941234
686.0,55.0,63.6,64.3,63.95,57.59627976190477,58.14806547619048,57.87217261904763,58.998825919562584,59.82364138348719,59.41454855887999,59.41454855887999,4.53545144112001
687.0,55.0,63.6,64.3,63.95,57.59627976190477,58.14806547619048,57.87217261904763,58.92139095588935,59.73868965377556,59.33313886968031,59.33313886968031,4.616861130319691
688.0,55.0,63.5,64.3,63.9,57.59627976190477,58.14806547619048,57.87217261904763,58.84823119810959,59.65804497834274,59.25602614681966,59.25602614681966,4.643973853180341
689.0,55.0,63.5,64.3,63.9,57.59627976190477,58.14806547619048,57.87217261904763,58.77911061091618,59.58148898945656,59.1829835878142,59.1829835878142,4.717016412185799
690.0,55.0,63.5,64.3,63.9,57.59627976190477,58.14806547619048,57.87217261904763,58.71380619057701,59.508814390632956,59.113796361269145,59.113796361269145,4.7862036387308535
691.0,55.0,63.5,64.3,63.9,57.59627976190477,58.14806547619048,57.87217261904763,58.65210724545807,59.43982439532345,59.04826097502072,59.04826097502072,4.851739024979281
692.0,55.0,63.5,64.2,63.85,57.59627976190477,58.14806547619048,57.87217261904763,58.593814716269094,59.374332194061246,58.98618467762883,58.98618467762883,4.863815322371174
693.0,55.0,63.4,64.2,63.8,57.59627976190477,58.14806547619048,57.87217261904763,58.53874053383864,59.31216044862299,58.92738489146019,58.92738489146019,4.872615108539804
694.0,55.0,63.4,64.2,63.8,57.59627976190477,58.14806547619048,57.87217261904763,58.48670701234654,59.25314081183655,58.87168867569445,58.87168867569445,4.928311324305547
695.0,55.0,63.4,64.2,63.8,57.59627976190477,58.14806547619048,57.87217261904763,58.437546276056224,59.19711347173457,58.818932217673876,58.818932217673876,4.981067782326122
696.0,55.0,63.4,64.2,63.8,57.59627976190477,58.14806547619048,57.87217261904763,58.39109971769724,59.1439267188194,58.7689603511007,58.7689603511007,5.031039648899295
697.0,55.0,63.4,64.2,63.8,57.59627976190477,58.14806547619048,57.87217261904763,58.34721748675068,59.09343653526777,58.72162609966492,58.72162609966492,5.07837390033508
698.0,55.0,63.4,64.2,63.8,57.59627976190477,58.14806547619048,57.87217261904763,58.30575800598649,59.045506204962706,58.67679024476033,58.67679024476033,5.123209755239664
699.0,55.0,63.3,64.2,63.75,57.59627976190477,58.14806547619048,57.87217261904763,58.26658751469289,59.00000594329693,58.63432091601745,58.63432091601745,5.115679083982549
700.0,55.0,63.3,64.2,63.75,57.59627976190477,58.14806547619048,57.87217261904763,58.2295796371242,58.95681254574516,58.5940932034488,58.5940932034488,5.1559067965512
701.0,55.0,63.3,64.2,63.75,57.59627976190477,58.14806547619048,57.87217261904763,58.19461497477486,58.91580905425385,58.55598879006607,58.55598879006607,5.194011209933933
702.0,55.0,63.3,64.2,63.75,57.59627976190477,58.14806547619048,57.87217261904763,58.16158072116399,58.876884440544934,58.5198956038884,58.5198956038884,5.230104396111599
703.0,55.0,63.3,64.2,63.75,57.59627976190477,58.14806547619048,57.87217261904763,58.13037029788796,58.83993330547613,58.4857074883184,58.4857074883184,5.264292511681603
704.0,55.0,63.3,64.1,63.699999999999996,57.59627976190477,58.14806547619048,57.87217261904763,58.10088301076641,58.80485559364362,58.453323889916355,58.453323889916355,5.246676110083641
705.0,55.0,63.3,64.1,63.699999999999996,57.59627976190477,58.14806547619048,57.87217261904763,58.07302372497274,58.77155632245443,58.42264956265437,58.42264956265437,5.277350437345625
706.0,55.0,63.3,64.1,63.699999999999996,57.59627976190477,58.14806547619048,57.87217261904763,58.0467025581006,58.73994532493481,58.39359428778054,58.39359428778054,5.306405712219458
707.0,55.0,63.3,64.1,63.699999999999996,57.59627976190477,58.14806547619048,57.87217261904763,58.021834590176276,58.70993700557826,58.36607260846924,58.36607260846924,5.333927391530757
708.0,55.0,63.3,64.1,63.699999999999996,57.59627976190477,58.14806547619048,57.87217261904763,57.99833958968146,58.68145010857207,58.340003578477166,58.340003578477166,5.35999642152283
709.0,55.0,63.3,64.1,63.699999999999996,57.59627976190477,58.14806547619048,57.87217261904763,57.97614175470229,58.654407497774734,58.315310524065744,58.315310524065744,5.384689475934252
710.0,55.0,63.3,64.1,63.699999999999996,57.59627976190477,58.14806547619048,57.87217261904763,57.95516946836967,58.628735947848554,58.291920818489785,58.291920818489785,5.40807918151021
711.0,55.0,63.3,64.1,63.699999999999996,57.59627976190477,58.14806547619048,57.87217261904763,57.935355067801765,58.604365945981826,58.26976566838908,58.26976566838908,5.430234331610919
712.0,55.0,63.3,64.1,63.699999999999996,57.59627976190477,58.14806547619048,57.87217261904763,57.91663462580328,58.581231503663695,58.24877991145464,58.24877991145464,5.451220088545355
713.0,55.0,63.3,64.1,63.699999999999996,57.59627976190477,58.14806547619048,57.87217261904763,57.898947744617175,58.55926997800203,58.2289018247746,58.2289018247746,5.471098175225393
714.0,55.0,63.3,64.1,63.699999999999996,57.59627976190477,58.14806547619048,57.87217261904763,57.88223736106337,58.538421902100495,58.21007294329591,58.21007294329591,5.489927056704083
715.0,55.0,63.3,64.1,63.699999999999996,57.59627976190477,58.14806547619048,57.87217261904763,57.866449562435825,58.51863082403552,58.19223788786804,58.19223788786804,5.507762112131957
716.0,55.0,63.3,64.1,63.699999999999996,57.59627976190477,58.14806547619048,57.87217261904763,57.85153341256404,58.49984315399709,58.17534420236286,58.17534420236286,5.524655797637138
717.0,55.0,63.3,64.1,63.699999999999996,57.59627976190477,58.14806547619048,57.87217261904763,57.837440787477625,58.48200801917958,58.15934219939168,58.15934219939168,5.540657800608315
718.0,55.0,63.3,64.1,63.699999999999996,57.59627976190477,58.14806547619048,57.87217261904763,57.82412622014402,58.46507712602954,58.14418481416564,58.14418481416564,5.555815185834355
719.0,55.0,63.3,64.1,63.699999999999996,57.59627976190477,58.14806547619048,57.87217261904763,57.81154675377815,58.449004629477585,58.129827466069635,58.129827466069635,5.570172533930361
720.0,55.0,63.3,64.1,63.699999999999996,57.59627976190477,58.14806547619048,57.87217261904763,57.799661803251034,58.433747008800204,58.116227927542646,58.116227927542646,5.58377207245735
721.0,55.0,63.3,64.1,63.699999999999996,57.59627976190477,58.14806547619048,57.87217261904763,57.78843302414993,58.41926294977537,58.10334619987885,58.10334619987885,5.596653800121146
722.0,55.0,63.3,64.1,63.699999999999996,57.59627976190477,58.14806547619048,57.87217261904763,57.777824189067815,58.4055132328129,58.09114439558417,58.09114439558417,5.608855604415822
723.0,55.0,63.3,64.1,63.699999999999996,57.59627976190477,58.14806547619048,57.87217261904763,57.767801070722875,58.39246062675655,58.07958662694232,58.07958662694232,5.620413373057673
724.0,55.0,63.3,64.1,63.699999999999996,57.59627976190477,58.14806547619048,57.87217261904763,57.75833133153105,58.380069788070394,58.06863890046249,58.06863890046249,5.631361099537507
725.0,55.0,63.2,64.1,63.65,57.59627976190477,58.14806547619048,57.87217261904763,57.7493844192753,58.368307165136436,58.05826901689834,58.05826901689834,5.591730983101655
726.0,55.0,63.2,64.1,63.65,57.59627976190477,58.14806547619048,57.87217261904763,57.740931468534995,58.357140907404336,58.048446476544235,58.048446476544235,5.601553523455763
727.0,55.0,63.2,64.1,63.65,57.59627976190477,58.14806547619048,57.87217261904763,57.7329452075574,58.346540779147254,58.03914238953002,58.03914238953002,5.610857610469978
728.0,55.0,63.2,64.1,63.65,57.59627976190477,58.14806547619048,57.87217261904763,57.72539987027084,58.33647807759026,58.03032939085073,58.03032939085073,5.619670609149267
729.0,55.0,63.2,64.1,63.65,57.59627976190477,58.14806547619048,57.87217261904763,57.71827111315563,58.326925555189646,58.02198155988112,58.02198155988112,5.628018440118879
730.0,55.0,63.2,64.1,63.65,57.59627976190477,58.14806547619048,57.87217261904763,57.711535936704585,58.31785734585268,58.01407434413843,58.01407434413843,5.63592565586157
731.0,55.0,63.2,64.1,63.65,57.59627976190477,58.14806547619048,57.87217261904763,57.70517261121971,58.30924889489802,58.006584487069084,58.006584487069084,5.643415512930915
732.0,55.0,63.2,64.1,63.65,57.59627976190477,58.14806547619048,57.87217261904763,57.699160606705675,58.30107689256711,57.99948995964695,57.99948995964695,5.650510040353048
733.0,55.0,63.2,64.1,63.65,57.59627976190477,58.14806547619048,57.87217261904763,57.69348052663392,58.2933192109066,57.99276989558199,57.99276989558199,5.657230104418005
734.0,55.0,63.2,64.1,63.65,57.59627976190477,58.14806547619048,57.87217261904763,57.68811404536361,58.28595484385079,57.98640452994872,57.98640452994872,5.663595470051277
735.0,55.0,63.2,64.1,63.65,57.59627976190477,58.14806547619048,57.87217261904763,57.68304384901766,58.27896385034188,57.980375141053976,57.980375141053976,5.6696248589460225
736.0,55.0,63.2,64.1,63.65,57.59627976190477,58.14806547619048,57.87217261904763,57.678253579622925,58.272327300334105,57.974663995373035,57.974663995373035,5.675336004626963
737.0,55.0,63.2,64.1,63.65,57.59627976190477,58.14806547619048,57.87217261904763,57.67372778233454,58.266027223535346,57.969254295392105,57.969254295392105,5.680745704607894
738.0,55.0,63.2,64.0,63.6,57.59627976190477,58.14806547619048,57.87217261904763,57.66945185557391,58.26004656074763,57.964130130203785,57.964130130203785,5.635869869796217
739.0,55.0,63.2,64.0,63.6,57.59627976190477,58.14806547619048,57.87217261904763,57.66541200391967,58.25436911767466,57.959276428710226,57.959276428710226,5.640723571289776
740.0,55.0,63.2,64.0,63.6,57.59627976190477,58.14806547619048,57.87217261904763,57.661595193599496,58.24897952107125,57.95467891529627,57.95467891529627,5.645321084703731
741.0,55.0,63.2,64.0,63.6,57.59627976190477,58.14806547619048,57.87217261904763,57.65798911043926,58.243863177116026,57.95032406784232,57.95032406784232,5.649675932157685
742.0,55.0,63.1,64.0,63.55,57.59627976190477,58.14806547619048,57.87217261904763,57.654582120133824,58.239006231894635,57.946199077953295,57.946199077953295,5.603800922046702
743.0,55.0,63.1,64.0,63.55,57.59627976190477,58.14806547619048,57.87217261904763,57.65136323071127,58.23439553388644,57.942291813286865,57.942291813286865,5.607708186713133
744.0,55.0,63.1,64.0,63.55,57.59627976190477,58.14806547619048,57.87217261904763,57.64832205706951,58.23001859835315,57.93859078186999,57.93859078186999,5.611409218130007
745.0,55.0,63.1,64.0,63.55,57.59627976190477,58.14806547619048,57.87217261904763,57.64544878747082,58.225863573532926,57.935085098298984,57.935085098298984,5.614914901701013
746.0,55.0,63.1,64.0,63.55,57.59627976190477,58.14806547619048,57.87217261904763,57.642734151886266,58.221919208548485,57.93176445172355,57.93176445172355,5.618235548276445
747.0,55.0,63.1,64.0,63.55,57.59627976190477,58.14806547619048,57.87217261904763,57.640169392087785,58.21817482294223,57.92861907552071,57.92861907552071,5.62138092447929
748.0,55.0,63.1,64.1,63.599999999999994,57.59627976190477,58.14806547619048,57.87217261904763,57.63774623339151,58.21462027775596,57.92563971856938,57.92563971856938,5.674360281430616
749.0,55.0,63.1,64.1,63.599999999999994,57.59627976190477,58.14806547619048,57.87217261904763,57.63545685796119,58.211245948076844,57.92281761804119,57.92281761804119,5.677182381958808
